381324.151,6353863.904
381327.251,6353835.763
381590.647,6353855.080
381631.426,6353913.029
381603.525,6353992.084
381592.078,6353993.157
381540.210,6353926.265
381377.093,6353913.745
381324.151,6353863.904

381312.346,6353838.446
381311.154,6353864.440
381371.488,6353925.490
381527.093,6353938.725
381529.955,6353945.879
381483.294,6353993.972
381473.755,6353997.072
381417.474,6354005.180
381328.821,6353995.999
381243.685,6353899.178
381223.177,6353885.585
381221.984,6353877.477
381255.649,6353830.895
381261.849,6353828.828
381308.431,6353834.710
381312.346,6353838.446

381159.166,6353941.130
381153.919,6353939.937
381130.310,6353890.096
381127.449,6353867.083
381136.272,6353839.897
381162.028,6353786.479
381194.222,6353761.647
381200.422,6353763.078
381241.678,6353820.312
381159.166,6353941.130

381183.729,6353747.339
381181.106,6353753.539
381151.773,6353777.387
381120.294,6353842.252
381114.809,6353861.330
381116.717,6353887.562
381136.749,6353934.303
381155.469,6353968.008
381179.635,6353983.111
381208.808,6354000.162
381261.750,6354062.166
381290.963,6354096.745
381303.364,6354102.230
381362.983,6354106.522
381367.752,6354110.576
381371.568,6354138.836
381377.530,6354147.659
381424.986,6354176.038
381429.279,6354181.046
381436.195,6354188.916
381443.349,6354189.631
381450.742,6354187.485
381454.319,6354180.807
381453.126,6354174.130
381443.587,6354167.214
381435.956,6354167.453
381388.023,6354137.405
381383.492,6354130.012
381381.822,6354111.173
381385.638,6354107.357
381466.570,6354101.485
381542.406,6354088.965
381582.469,6354063.925
381601.428,6354020.761
381611.444,6354020.045
381636.723,6354047.708
381640.538,6354064.402
381638.153,6354076.087
381637.438,6354084.434
381641.015,6354093.257
381649.600,6354097.311
381659.616,6354094.211
381664.386,6354087.772
381662.239,6354073.702
381657.231,6354063.448
381649.362,6354045.324
381613.114,6354000.967
381640.061,6353934.194
381648.408,6353932.286
381679.410,6353966.150
381707.788,6353988.805
381728.536,6354008.121
381736.644,6354023.861
381747.852,6354052.716
381762.638,6354085.686
381771.580,6354119.311
381776.231,6354143.993
381734.378,6354144.708
381696.818,6354147.570
381564.822,6354173.683
381555.522,6354175.829
381548.010,6354174.041
381540.498,6354176.902
381537.278,6354187.276
381541.571,6354195.861
381551.945,6354200.511
381570.903,6354199.081
381593.439,6354197.650
381631.357,6354192.999
381722.931,6354161.521
381778.019,6354160.090
381879.028,6354172.878
382068.259,6354197.560
382119.412,6354205.072
382169.491,6354217.235
382243.448,6354248.982
382303.008,6354304.785
382352.849,6354353.851
382378.843,6354379.368
382400.067,6354390.815
382445.987,6354404.434
382430.089,6354462.066
382398.371,6354452.527
382375.001,6354447.996
382349.484,6354441.795
382313.713,6354388.019
382274.364,6354338.655
382239.666,6354311.469
382196.025,6354287.860
382157.809,6354275.638
382064.565,6354257.991
381976.926,6354246.663
381846.539,6354224.843
381782.554,6354213.172
381757.871,6354209.953
381700.995,6354219.074
381608.705,6354237.854
381548.073,6354247.513
381492.269,6354250.195
381450.417,6354243.757
381409.101,6354232.489
381359.200,6354208.343
381308.629,6354172.661
381175.559,6354068.030
381135.853,6354024.568
381112.423,6353991.658
381083.091,6353950.164
381057.693,6353896.864
381038.466,6353844.907
381004.125,6353771.933
381012.174,6353754.763
381077.099,6353745.641
