0	0.000777778
300	0
600	0.002111111
900	0
1200	0
1500	0.003444444
1800	0
2100	0.000111111
2400	0.023444444
2700	0.014777778
3000	0.002777778
3300	0
3600	0.000777778
3900	0
4200	0
4500	0
4800	0
5100	0
5400	0
5700	0
6000	0
6300	0
6600	0
6900	0
7200	0
7500	0
7800	0
8100	0
8400	0
8700	0
9000	0
9300	0
9600	0
9900	0
10200	0
10500	0
10800	0
11100	0
11400	0
11700	0.003444444
12000	0.012777778
12300	0.016777778
12600	0
12900	0.012111111
13200	0.024111111
13500	0.016777778
13800	0
14100	0
14400	0.023444444
14700	0
15000	0.014777778
15300	0
15600	0.020777778
15900	0.011444444
16200	0.007444444
16500	0.014111111
16800	0.032777778
17100	0.035444444
17400	0.038111111
17700	0.017444444
18000	0
18300	0.004777778
18600	0.022777778
18900	0.013444444
19200	0.022777778
19500	0.024777778
19800	0.010111111
20100	0.018777778
20400	0.016777778
20700	0.024777778
21000	0
21300	0.018777778
21600	0.011444444
21900	0.005444444
22200	0.002111111
22500	0
22800	0.008111111
23100	0.013444444
23400	0
23700	0
24000	0.014111111
24300	0.008777778
24600	0.010777778
24900	0.012777778
25200	0
25500	0.016111111
25800	0.012777778
26100	0.004111111
26400	0.022111111
26700	0.014777778
27000	0.010111111
27300	0.003444444
27600	0.000111111
27900	0
28200	0.002777778
28500	0
28800	0
29100	0.014777778
29400	0.018777778
29700	0.017444444
30000	0.008111111
30300	0.001444444
30600	0.000111111
30900	0.002777778
31200	0.000111111
31500	0
31800	0.002111111
32100	0.000777778
32400	0.002111111
32700	0
33000	0.000777778
33300	0.002111111
33600	0
33900	0.000777778
34200	0
34500	0
34800	0
35100	0
35400	0.002777778
35700	0
36000	0
36300	0.004111111
36600	0.002777778
36900	0.007444444
37200	0.002111111
37500	0
37800	0.004111111
38100	0.001444444
38400	0
38700	0
39000	0
39300	0
39600	0
39900	0.000111111
40200	0
40500	0
40800	0
41100	0
41400	0
41700	0
42000	0.000777778
42300	0.000111111
42600	0
42900	0
43200	0.002111111
43500	0.000777778
43800	0
44100	0
44400	0
44700	0.002111111
45000	0
45300	0.006111111
45600	0.004777778
45900	0.000111111
46200	0.005444444
46500	0.000111111
