382508.118,6354645.364
382467.747,6354615.222
382465.267,6354590.736
382444.191,6354568.730
382428.693,6354552.302
382403.587,6354537.425
382393.979,6354521.927
382373.419,6354480.601
382359.781,6354457.458
382355.855,6354439.481
382353.169,6354414.892
382351.464,6354394.022
382316.750,6354360.548
382303.732,6354342.416
382354.874,6354286.160
382391.138,6354321.029
382419.033,6354344.275
382424.147,6354365.662
382438.095,6354377.750
382450.648,6354421.452
382471.105,6354447.488
382495.281,6354461.901
382513.877,6354471.664
382532.474,6354496.305
382556.995,6354518.398
382519.250,6354652.743
382508.118,6354645.364
